走                               00000001 00000001 00000001 00000001 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000004 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000005 00000006 00000006 00000006 00000006 00000006 00000006 00000007 00000007 00000007 00000007 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000008 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 00000009 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000a 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000b 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000e 0000000e 0000000e 0000000e 0000000e 0000000e 0000000e 0000000e 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000011 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000013 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000015 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000016 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000017 00000018 00000018 00000018 00000018 00000018 00000018 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 00000019 0000001f 0000001f 0000001f 0000001f 0000001f 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000020 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000023 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000024 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000025 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000027 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000028 00000029 00000029 00000029 00000029 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002b 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000030 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000031 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000032 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000033 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000036 00000037 00000037 00000037 00000037 00000037 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000038 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003a 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003b 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003c 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003d 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003e 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000041 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000042 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000043 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000044 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000047 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 00000049 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004c 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004d 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004e 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 0000004f 00000050 00000050 00000050 00000050 00000050 00000050 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000052 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000053 00000054 00000054 00000054 00000055 00000055 00000055 00000057 00000057 00000057 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000058 00000059 00000059 00000059 00000059 00000059 00000059 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005a 0000005c 0000005c 0000005c 0000005c 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000062 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 0000006d 0000006d 0000006d 0000006d 0000006d 0000006d 0000006d 0000006d 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000070 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000071 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000074 00000074 00000074 00000074 00000074 00000074 00000074 00000074 00000074 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000078 00000078 00000078 00000078 00000079 00000079 00000079 00000079 00000079 00000079 00000079 00000079 0000007a 0000007a 0000007a 0000007a 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007d 0000007d 0000007d 0000007d 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 0000007f 00000080 00000080 00000080 00000080 00000082 00000082 00000082 00000083 00000083 00000083 00000083 00000083 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000084 00000085 00000085 00000085 00000085 00000085 00000085 00000085 00000085 00000085 00000085 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000086 00000087 00000087 00000087 00000087 00000087 00000087 00000087 00000087 00000087 00000087 00000087 00000088 00000088 00000088 00000088 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 00000089 0000008a 0000008a 0000008a 0000008a 0000008a 0000008a 0000008a 0000008b 0000008b 0000008b 0000008b 0000008b 0000008b 0000008b 0000008b 0000008c 0000008c 0000008c 0000008c 0000008c 0000008c 0000008c 0000008c 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008d 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008e 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 0000008f 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000090 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000092 00000093 00000093 00000093 00000093 00000093 00000093 00000093 00000093 00000093 00000093 00000094 00000094 00000094 00000094 00000094 00000094 00000094 00000094 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000095 00000097 00000097 00000097 00000097 00000097 00000097 00000097 00000098 00000098 00000098 00000098 00000099 00000099 00000099 00000099 00000099 00000099 00000099 00000099 00000099 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009b 0000009c 0000009c 0000009c 0000009c 0000009c 0000009c 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009d 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 0000009f 0000009f 0000009f 0000009f 0000009f 0000009f 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a1 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a3 000000a4 000000a4 000000a4 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000aa 000000aa 000000ab 000000ab 000000ab 000000af 000000af 000000af 000000af 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000ca 000000f4 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 000000fa 000000fd 000000fd 000000fd 000000fd 000000fd 000000fd 000000fd 00000100 00000100 
走边                             00000039 00000082 0000008e 00000095 00000095 0000009c 
走道                             00000025 00000034 0000003a 0000003a 0000003a 00000043 0000004a 0000004c 0000004c 00000053 00000089 00000089 
走动                             00000004 00000004 00000014 00000015 0000001f 00000023 00000025 0000002e 00000030 00000034 00000035 0000003b 00000042 00000043 0000005f 0000006e 00000071 00000075 00000082 00000085 0000008d 0000008f 00000098 0000009b 0000009e 000000a0 
走狗                             00000023 00000023 0000005f 00000080 
走过                             00000004 00000005 00000005 00000005 00000008 00000009 00000009 00000009 00000009 00000009 0000000a 0000000a 0000000a 0000000a 0000000a 0000000b 0000000b 0000000b 0000000b 0000000b 0000000f 00000011 00000013 00000013 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000015 00000017 00000017 0000001f 00000021 00000021 00000022 00000022 00000024 00000024 00000025 00000025 00000027 00000027 00000028 0000002a 0000002a 0000002a 0000002d 0000002d 0000002d 0000002d 0000002d 0000002d 0000002e 0000002e 0000002e 0000002e 0000002f 00000030 00000031 00000034 00000035 00000035 00000035 00000035 00000036 00000036 00000036 00000036 00000036 00000036 00000037 00000039 0000003a 0000003a 0000003a 0000003a 0000003b 0000003c 0000003d 0000003d 0000003f 0000003f 0000003f 00000040 00000040 00000040 00000040 00000042 00000042 00000043 00000043 00000044 00000044 00000045 00000045 00000045 00000047 00000048 00000048 00000048 00000048 00000049 00000049 00000049 00000049 0000004a 0000004b 0000004b 0000004c 0000004d 0000004e 0000004e 0000004e 0000004f 0000004f 00000051 00000051 00000051 00000051 00000053 00000053 00000053 00000054 0000005a 0000005a 0000005f 0000005f 00000069 00000069 00000069 00000069 00000069 00000069 00000069 0000006e 0000006e 0000006f 0000006f 0000006f 00000070 00000070 00000070 00000072 00000072 00000072 00000072 00000073 00000073 00000073 00000075 00000078 00000078 00000078 00000078 00000078 0000007a 0000007b 0000007c 0000007c 0000007d 0000007f 0000007f 00000080 00000083 00000084 00000084 00000084 00000085 00000087 00000087 00000088 00000089 0000008a 0000008a 0000008d 0000008e 0000008e 0000008f 0000008f 00000090 00000092 00000092 00000094 00000098 00000099 00000099 0000009b 0000009b 0000009b 0000009b 0000009e 0000009e 0000009e 0000009e 0000009e 0000009f 0000009f 0000009f 0000009f 000000a0 000000a0 000000a1 000000a1 000000a1 000000a4 000000a7 00000100 00000100 
走红                             0000005f 0000005f 0000005f 0000005f 0000005f 
走后门                           0000005f 0000005f 
走火入魔                         0000005f 0000005f 0000005f 000000a3 
走近                             00000004 00000008 00000008 0000000b 0000000b 0000000b 0000000b 0000000c 0000000c 0000000e 0000000e 0000000e 00000013 00000013 00000014 00000014 00000015 00000018 00000019 00000024 00000030 00000034 00000036 0000003a 0000003a 0000003a 0000003a 0000003b 0000003f 0000003f 00000042 00000043 00000048 0000004a 0000004a 0000004c 0000004e 00000051 0000005f 00000069 00000069 0000006e 00000070 00000072 00000075 00000075 0000007c 00000082 00000082 00000084 00000084 00000085 00000087 0000008d 0000008e 00000095 00000097 00000097 00000098 0000009a 0000009a 0000009c 0000009e 0000009e 0000009e 0000009e 0000009e 0000009f 000000a1 000000a3 
走进                             00000004 00000005 00000008 00000008 00000009 00000009 00000009 0000000a 0000000a 0000000a 0000000a 0000000b 0000000b 0000000b 0000000b 0000000c 0000000c 0000000c 0000000e 0000000e 0000000f 0000000f 00000011 00000013 00000013 00000013 00000014 00000014 00000015 00000016 00000016 00000017 00000018 00000021 00000023 00000024 00000026 00000026 00000027 00000027 00000027 00000028 0000002a 0000002d 0000002d 0000002e 0000002e 0000002e 0000002f 00000030 00000030 00000030 00000030 00000030 00000031 00000031 00000031 00000033 00000033 00000033 00000035 00000036 00000038 00000038 00000039 00000039 00000039 00000039 00000039 0000003b 0000003c 0000003d 0000003d 0000003f 0000003f 00000040 00000041 00000041 00000041 00000042 00000043 00000044 00000044 00000044 00000047 00000047 00000047 00000048 00000049 0000004a 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004c 0000004c 0000004d 0000004d 0000004d 0000004f 0000004f 00000051 00000052 00000052 00000052 00000052 00000053 00000054 00000055 00000057 00000058 00000058 00000059 00000059 0000005f 0000005f 0000005f 0000006d 0000006d 0000006e 0000006f 0000006f 0000006f 0000006f 0000006f 00000070 00000071 00000072 00000072 00000072 00000072 00000073 0000007b 0000007c 0000007f 0000007f 00000080 00000081 00000084 00000084 00000084 00000084 00000087 00000088 00000089 00000089 0000008a 0000008d 0000008d 0000008f 0000008f 00000090 00000093 00000093 00000094 00000094 00000095 00000099 00000099 00000099 0000009a 0000009a 0000009a 0000009b 0000009b 0000009b 0000009c 0000009d 0000009e 0000009e 0000009e 0000009e 0000009e 0000009e 000000a0 000000a0 000000a0 000000a1 000000a1 000000a2 000000a2 000000a2 000000a3 000000a4 000000a5 000000a5 000000a7 000000fd 
走开                             00000004 00000004 00000004 00000004 00000005 0000000a 0000000a 0000000a 0000000b 0000000e 0000000f 0000000f 00000014 00000014 00000014 00000014 00000015 00000015 00000017 00000021 00000027 00000027 0000002d 0000002d 0000002d 0000002f 00000031 00000034 00000039 0000003d 0000003e 0000003f 00000040 00000041 00000043 00000043 00000044 00000045 00000048 00000048 00000048 00000048 00000048 00000049 0000004b 0000004b 0000004c 0000004c 0000004c 0000004d 00000050 00000050 00000051 00000051 00000052 0000006d 0000006f 00000071 00000071 00000073 00000075 00000075 00000079 0000007b 0000007c 0000007f 00000080 00000080 00000085 00000089 00000092 00000094 00000095 0000009a 0000009d 0000009e 0000009e 
走廊                             00000004 00000005 00000005 00000005 00000005 00000005 00000009 00000009 00000009 0000000a 0000000a 0000000b 0000000b 0000000e 0000000e 00000011 00000011 00000013 00000014 00000014 00000014 00000014 00000014 00000014 00000014 00000015 00000021 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000022 00000023 00000023 00000023 00000023 00000024 00000024 00000025 00000025 00000026 00000026 00000027 00000027 00000027 00000027 00000027 00000028 00000028 00000028 00000028 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002a 0000002b 0000002b 0000002d 0000002d 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 0000002f 00000030 00000030 00000030 00000030 00000030 00000030 00000032 00000032 00000032 00000033 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000034 00000035 00000035 00000035 00000035 00000035 00000036 00000036 00000036 00000036 00000036 00000038 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 00000039 0000003a 0000003a 0000003a 0000003b 0000003c 00000040 00000040 00000040 00000041 00000041 00000042 00000042 00000042 00000042 00000043 00000043 00000043 00000043 00000043 00000043 00000044 00000044 00000044 00000044 00000044 00000045 00000047 00000047 00000048 00000048 00000048 00000048 00000048 00000048 00000048 00000049 00000049 00000049 00000049 00000049 0000004a 0000004a 0000004a 0000004d 0000004e 00000050 00000051 00000051 00000051 00000051 00000053 00000053 00000053 00000053 00000053 00000058 0000005f 0000005f 0000006e 0000006e 0000006e 0000006e 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 0000006f 00000073 00000073 00000073 00000074 00000074 00000075 00000075 00000075 00000079 00000079 00000079 0000007b 0000007b 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 0000007c 00000084 00000085 00000085 00000085 00000085 00000085 00000085 00000087 00000087 00000087 0000008a 0000008e 0000008e 00000092 00000092 00000092 00000094 00000094 00000095 00000095 00000098 00000098 00000099 00000099 00000099 0000009d 0000009d 0000009d 0000009f 000000a0 000000a0 000000a1 000000a1 000000a1 000000a3 000000a3 000000a4 000000a4 000000a5 
走路                             00000001 0000000f 00000019 0000002a 00000035 00000039 00000041 00000045 00000045 0000005f 0000005f 0000006f 00000070 00000073 00000074 0000007f 00000085 0000008a 0000009a 0000009a 0000009b 0000009b 0000009e 000000a7 000000a7 000000a7 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
